regions,tech,c2a,c2a_notes
TO,PUBBDGMUNOldAE______STDNGA_16,31.536,PublicBuildingMunicipalityOldAuxiliary EquipmentStandard EfficiencyNatural Gas2016
TO,PUBBDGMUNOldSC______STDNGA_16,31.536,PublicBuildingMunicipalityOldSpace CoolingStandard EfficiencyNatural Gas2016
TO,PUBBDGMUNOldSHFUR___HIGNGA_16,31.536,PublicBuildingMunicipalityOldSpace HeatingFurnaceHigh EfficiencyNatural Gas2016
TO,PUBBDGMUNOldSHFUR___STDNGA_16,31.536,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyNatural Gas2016
TO,PUBBDGMUNOldWH______STDNGA_16,31.536,PublicBuildingMunicipalityOldWater HeatingStandard EfficiencyNatural Gas2016
TO,PUBBDGHSPOldWHSTHBCKSTDELC_23,31.536,PublicBuildingHospitalOldWater HeatingSolar ThermalBackupStandard EfficiencyElectricity2023
TO,PUBBDGHSPOldWHSTHBCKSTDNGA_23,31.536,PublicBuildingHospitalOldWater HeatingSolar ThermalBackupStandard EfficiencyNatural Gas2023
TO,PUBBDGHSPOldAE______STDNGA_16,31.536,PublicBuildingHospitalOldAuxiliary EquipmentStandard EfficiencyNatural Gas2016
TO,PUBBDGHSPOldSC______STDNGA_16,31.536,PublicBuildingHospitalOldSpace CoolingStandard EfficiencyNatural Gas2016
TO,PUBBDGHSPOldSHFUR___HIGNGA_16,31.536,PublicBuildingHospitalOldSpace HeatingFurnaceHigh EfficiencyNatural Gas2016
TO,PUBBDGHSPOldSHFUR___STDNGA_16,31.536,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyNatural Gas2016
TO,PUBBDGHSPOldWH______STDNGA_16,31.536,PublicBuildingHospitalOldWater HeatingStandard EfficiencyNatural Gas2016
TO,PUBBDGSBDOldWHSTHBCKSTDELC_23,31.536,PublicBuildingSchool boardOldWater HeatingSolar ThermalBackupStandard EfficiencyElectricity2023
TO,PUBBDGSBDOldWHSTHBCKSTDNGA_23,31.536,PublicBuildingSchool boardOldWater HeatingSolar ThermalBackupStandard EfficiencyNatural Gas2023
TO,PUBBDGSBDOldAE______STDNGA_16,31.536,PublicBuildingSchool boardOldAuxiliary EquipmentStandard EfficiencyNatural Gas2016
TO,PUBBDGSBDOldSC______STDNGA_16,31.536,PublicBuildingSchool boardOldSpace CoolingStandard EfficiencyNatural Gas2016
TO,PUBBDGSBDOldSHFUR___HIGNGA_16,31.536,PublicBuildingSchool boardOldSpace HeatingFurnaceHigh EfficiencyNatural Gas2016
TO,PUBBDGSBDOldSHFUR___STDNGA_16,31.536,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyNatural Gas2016
TO,PUBBDGSBDOldWH______STDNGA_16,31.536,PublicBuildingSchool boardOldWater HeatingStandard EfficiencyNatural Gas2016
TO,PUBBDGPSINewSHHEP___HIGGEO_23,31.536,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyGeothermal2023
TO,PUBBDGPSINewSHHEP___ESRGEO_23,31.536,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarGeothermal2023
TO,PUBBDGPSINewSHHEP___STDGEO_23,31.536,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpStandard EfficiencyGeothermal2023
TO,PUBBDGMUNNewSHHEP___HIGGEO_23,31.536,PublicBuildingMunicipalityNewSpace HeatingHeat PumpHigh EfficiencyGeothermal2023
TO,PUBBDGMUNNewSHHEP___ESRGEO_23,31.536,PublicBuildingMunicipalityNewSpace HeatingHeat PumpEnergy StarGeothermal2023
TO,PUBBDGMUNNewSHHEP___STDGEO_23,31.536,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyGeothermal2023
TO,PUBBDGHSPNewSHHEP___HIGGEO_23,31.536,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyGeothermal2023
TO,PUBBDGHSPNewSHHEP___ESRGEO_23,31.536,PublicBuildingHospitalNewSpace HeatingHeat PumpEnergy StarGeothermal2023
TO,PUBBDGHSPNewSHHEP___STDGEO_23,31.536,PublicBuildingHospitalNewSpace HeatingHeat PumpStandard EfficiencyGeothermal2023
TO,PUBBDGSBDNewSHHEP___HIGGEO_23,31.536,PublicBuildingSchool boardNewSpace HeatingHeat PumpHigh EfficiencyGeothermal2023
TO,PUBBDGSBDNewSHHEP___ESRGEO_23,31.536,PublicBuildingSchool boardNewSpace HeatingHeat PumpEnergy StarGeothermal2023
TO,PUBBDGSBDNewSHHEP___STDGEO_23,31.536,PublicBuildingSchool boardNewSpace HeatingHeat PumpStandard EfficiencyGeothermal2023
TO,PUBBDGPSIOldSHHEP___HIGGEO_23,31.536,PublicBuildingPost-Secondary InstitutionOldSpace HeatingHeat PumpHigh EfficiencyGeothermal2023
TO,PUBBDGPSIOldSHHEP___ESRGEO_23,31.536,PublicBuildingPost-Secondary InstitutionOldSpace HeatingHeat PumpEnergy StarGeothermal2023
TO,PUBBDGPSIOldSHHEP___STDGEO_23,31.536,PublicBuildingPost-Secondary InstitutionOldSpace HeatingHeat PumpStandard EfficiencyGeothermal2023
TO,PUBBDGMUNOldSHHEP___HIGGEO_23,31.536,PublicBuildingMunicipalityOldSpace HeatingHeat PumpHigh EfficiencyGeothermal2023
TO,PUBBDGMUNOldSHHEP___ESRGEO_23,31.536,PublicBuildingMunicipalityOldSpace HeatingHeat PumpEnergy StarGeothermal2023
TO,PUBBDGMUNOldSHHEP___STDGEO_23,31.536,PublicBuildingMunicipalityOldSpace HeatingHeat PumpStandard EfficiencyGeothermal2023
TO,PUBBDGHSPOldSHHEP___HIGGEO_23,31.536,PublicBuildingHospitalOldSpace HeatingHeat PumpHigh EfficiencyGeothermal2023
TO,PUBBDGHSPOldSHHEP___ESRGEO_23,31.536,PublicBuildingHospitalOldSpace HeatingHeat PumpEnergy StarGeothermal2023
TO,PUBBDGHSPOldSHHEP___STDGEO_23,31.536,PublicBuildingHospitalOldSpace HeatingHeat PumpStandard EfficiencyGeothermal2023
TO,PUBBDGSBDOldSHHEP___HIGGEO_23,31.536,PublicBuildingSchool boardOldSpace HeatingHeat PumpHigh EfficiencyGeothermal2023
TO,PUBBDGSBDOldSHHEP___ESRGEO_23,31.536,PublicBuildingSchool boardOldSpace HeatingHeat PumpEnergy StarGeothermal2023
TO,PUBBDGSBDOldSHHEP___STDGEO_23,31.536,PublicBuildingSchool boardOldSpace HeatingHeat PumpStandard EfficiencyGeothermal2023
TO,PUBBDGPSINewSHHEP___HIGGEO_23M,31.536,
TO,PUBBDGPSINewSHHEP___ESRGEO_23M,31.536,
TO,PUBBDGPSINewSHHEP___STDGEO_23M,31.536,
TO,PUBBDGMUNNewSHHEP___HIGGEO_23M,31.536,
TO,PUBBDGMUNNewSHHEP___ESRGEO_23M,31.536,
TO,PUBBDGMUNNewSHHEP___STDGEO_23M,31.536,
TO,PUBBDGHSPNewSHHEP___HIGGEO_23M,31.536,
TO,PUBBDGHSPNewSHHEP___ESRGEO_23M,31.536,
TO,PUBBDGHSPNewSHHEP___STDGEO_23M,31.536,
TO,PUBBDGSBDNewSHHEP___HIGGEO_23M,31.536,
TO,PUBBDGSBDNewSHHEP___ESRGEO_23M,31.536,
TO,PUBBDGSBDNewSHHEP___STDGEO_23M,31.536,
TO,PUBBDGPSIOldSHHEP___HIGGEO_23M,31.536,
TO,PUBBDGPSIOldSHHEP___ESRGEO_23M,31.536,
TO,PUBBDGPSIOldSHHEP___STDGEO_23M,31.536,
TO,PUBBDGMUNOldSHHEP___HIGGEO_23M,31.536,
TO,PUBBDGMUNOldSHHEP___ESRGEO_23M,31.536,
TO,PUBBDGMUNOldSHHEP___STDGEO_23M,31.536,
TO,PUBBDGHSPOldSHHEP___HIGGEO_23M,31.536,
TO,PUBBDGHSPOldSHHEP___ESRGEO_23M,31.536,
TO,PUBBDGHSPOldSHHEP___STDGEO_23M,31.536,
TO,PUBBDGSBDOldSHHEP___HIGGEO_23M,31.536,
TO,PUBBDGSBDOldSHHEP___ESRGEO_23M,31.536,
TO,PUBBDGSBDOldSHHEP___STDGEO_23M,31.536,
TO,PUBBDGPSINewSCZTM___STDETHOS_23,31.536,PublicBuildingPost-Secondary InstitutionNewSpace CoolingZero Thermal MeasureStandard2023
TO,PUBBDGMUNNewSCZTM___STDETHOS_23,31.536,PublicBuildingPost-Secondary InstitutionNewSpace CoolingZero Thermal MeasureStandard2023
TO,PUBBDGHSPNewSCZTM___STDETHOS_23,31.536,PublicBuildingPost-Secondary InstitutionNewSpace CoolingZero Thermal MeasureStandard2023
TO,PUBBDGSBDNewSCZTM___STDETHOS_23,31.536,PublicBuildingPost-Secondary InstitutionNewSpace CoolingZero Thermal MeasureStandard2023
TO,PUBBDGPSIOldSCZTM___STDETHOS_23,31.536,PublicBuildingPost-Secondary InstitutionNewSpace CoolingZero Thermal MeasureStandard2023
TO,PUBBDGMUNOldSCZTM___STDETHOS_23,31.536,PublicBuildingPost-Secondary InstitutionNewSpace CoolingZero Thermal MeasureStandard2023
TO,PUBBDGHSPOldSCZTM___STDETHOS_23,31.536,PublicBuildingPost-Secondary InstitutionNewSpace CoolingZero Thermal MeasureStandard2023
TO,PUBBDGSBDOldSCZTM___STDETHOS_23,31.536,PublicBuildingPost-Secondary InstitutionNewSpace CoolingZero Thermal MeasureStandard2023
