regions,tech,c2a,c2a_notes
TO,COMBDGTAWNewSCCE___HIGNGA_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace CoolingCentralHigh EfficiencyNatural Gas2023
TO,COMBDGTAWNewSCCE___ESRNGA_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace CoolingCentralEnergy StarNatural Gas2023
TO,COMBDGTAWNewSCCE___STDNGA_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace CoolingCentralStandard EfficiencyNatural Gas2023
TO,COMBDGTAWNewSHFUR___STDELC_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingFurnaceStandard EfficiencyElectricity2023
TO,COMBDGTAWNewSHPLT500WSTDELC_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingPlinthe500WStandard EfficiencyElectricity2023
TO,COMBDGTAWNewSHPLT1000WSTDELC_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingPlinthe1000WStandard EfficiencyElectricity2023
TO,COMBDGTAWNewSHPLT1500WSTDELC_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingPlinthe1500WStandard EfficiencyElectricity2023
TO,COMBDGTAWNewSHFUR___HIGHFO_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingFurnaceHigh EfficiencyHeavy Fuel Oil2023
TO,COMBDGTAWNewSHFUR___STDHFO_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2023
TO,COMBDGTAWNewSHFURSMASTDHH2_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingFurnaceSmallStandard EfficiencyHydrogen2023
TO,COMBDGTAWNewSHFURMEDSTDHH2_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingFurnaceMediumStandard EfficiencyHydrogen2023
TO,COMBDGTAWNewSHFURLARSTDHH2_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingFurnaceLargeStandard EfficiencyHydrogen2023
TO,COMBDGTAWNewSHFUR___STDKER_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingFurnaceStandard EfficiencyKerosene2023
TO,COMBDGTAWNewSHFUR___HIGLFO_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingFurnaceHigh EfficiencyLight Fuel Oil2023
TO,COMBDGTAWNewSHFUR___STDLFO_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2023
TO,COMBDGTAWNewSHFUR___HIGPRO_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingFurnaceHigh EfficiencyPropane2023
TO,COMBDGTAWNewSHFUR___ESRPRO_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingFurnaceEnergy StarPropane2023
TO,COMBDGTAWNewSHFUR___STDPRO_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingFurnaceStandard EfficiencyPropane2023
TO,COMBDGTAWNewSHZTM___STDETHOS_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingZero Thermal MeasureStandard2023
TO,COMBDGTAWNewSHZTM___MEDETHOS_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingZero Thermal MeasureMedium2023
TO,COMBDGTAWNewSHZTM___HIGETHOS_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingZero Thermal MeasureHigh Efficiency2023
TO,COMBDGTAWNewWHSYS___STDBMA_23,31.536,CommercialBuildingTransportation and WarehousingNewWater HeatingSystemStandard EfficiencyBiomass2023
TO,COMBDGTAWNewWHHEP___HIGELC_23,31.536,CommercialBuildingTransportation and WarehousingNewWater HeatingHeat PumpHigh EfficiencyElectricity2023
TO,COMBDGTAWNewWHHEP___ESRELC_23,31.536,CommercialBuildingTransportation and WarehousingNewWater HeatingHeat PumpEnergy StarElectricity2023
TO,COMBDGTAWNewWHHEP___STDELC_23,31.536,CommercialBuildingTransportation and WarehousingNewWater HeatingHeat PumpStandard EfficiencyElectricity2023
TO,COMBDGTAWNewWHWTK___HIGELC_23,31.536,CommercialBuildingTransportation and WarehousingNewWater HeatingWith TankHigh EfficiencyElectricity2023
TO,COMBDGTAWNewWHWTK___STDELC_23,31.536,CommercialBuildingTransportation and WarehousingNewWater HeatingWith TankStandard EfficiencyElectricity2023
TO,COMBDGTAWNewWHSYS___STDHFO_23,31.536,CommercialBuildingTransportation and WarehousingNewWater HeatingSystemStandard EfficiencyHeavy Fuel Oil2023
TO,COMBDGTAWNewWHSYS___STDKER_23,31.536,CommercialBuildingTransportation and WarehousingNewWater HeatingSystemStandard EfficiencyKerosene2023
TO,COMBDGTAWNewWHSYS___STDLFO_23,31.536,CommercialBuildingTransportation and WarehousingNewWater HeatingSystemStandard EfficiencyLight Fuel Oil2023
TO,COMBDGTAWNewWHSYS___STDBWP_23,31.536,CommercialBuildingTransportation and WarehousingNewWater HeatingSystemStandard EfficiencyWood Pellet2023
TO,COMBDGTAWNewWHSYS___ESRPRO_23,31.536,CommercialBuildingTransportation and WarehousingNewWater HeatingSystemEnergy StarPropane2023
TO,COMBDGTAWNewSLLED___HIGELC_23,1,CommercialBuildingTransportation and WarehousingNewStreet LightingLight Emitting DiodeHigh EfficiencyElectricity2023
TO,COMBDGTAWNewAM______STDELC_16,31.536,CommercialBuildingTransportation and WarehousingNewAuxiliary MotorsStandard EfficiencyElectricity2016
TO,COMBDGTAWNewAE______STDELC_16,31.536,CommercialBuildingTransportation and WarehousingNewAuxiliary EquipmentStandard EfficiencyElectricity2016
TO,COMBDGTAWNewAE______STDPRO_16,31.536,CommercialBuildingTransportation and WarehousingNewAuxiliary EquipmentStandard EfficiencyPropane2016
TO,COMBDGTAWNewLIFLC___STDELC_16,1,CommercialBuildingTransportation and WarehousingNewLightingFluocompactStandard EfficiencyElectricity2016
TO,COMBDGTAWNewLIFLU___STDELC_16,1,CommercialBuildingTransportation and WarehousingNewLightingFluorescenteStandard EfficiencyElectricity2016
TO,COMBDGTAWNewLIHAL___STDELC_16,1,CommercialBuildingTransportation and WarehousingNewLightingHalogenStandard EfficiencyElectricity2016
TO,COMBDGTAWNewLIINC___STDELC_16,1,CommercialBuildingTransportation and WarehousingNewLightingIncandescentStandard EfficiencyElectricity2016
TO,COMBDGTAWNewLILED___STDELC_16,1,CommercialBuildingTransportation and WarehousingNewLightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,COMBDGTAWNewSC______STDELC_16,31.536,CommercialBuildingTransportation and WarehousingNewSpace CoolingStandard EfficiencyElectricity2016
TO,COMBDGTAWNewSC_________DCO_16,31.536,CommercialBuildingTransportation and WarehousingNewSpace CoolingDistrict Cooling2016
TO,COMBDGTAWNewSHFUR___STDELC_16,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingFurnaceStandard EfficiencyElectricity2016
TO,COMBDGTAWNewSHHEP___STDELC_16,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingHeat PumpStandard EfficiencyElectricity2016
TO,COMBDGTAWNewSHPLT___STDELC_16,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingPlintheStandard EfficiencyElectricity2016
TO,COMBDGTAWNewSHFUR___STDHFO_16,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2016
TO,COMBDGTAWNewSHFUR___STDKER_16,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingFurnaceStandard EfficiencyKerosene2016
TO,COMBDGTAWNewSHFUR___STDLFO_16,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2016
TO,COMBDGTAWNewSHFUR___STDPRO_16,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingFurnaceStandard EfficiencyPropane2016
TO,COMBDGTAWNewSH_________DHE_16,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingDistrict Heating2016
TO,COMBDGTAWNewWH______STDELC_16,31.536,CommercialBuildingTransportation and WarehousingNewWater HeatingStandard EfficiencyElectricity2016
TO,COMBDGTAWNewWH______STDHFO_16,31.536,CommercialBuildingTransportation and WarehousingNewWater HeatingStandard EfficiencyHeavy Fuel Oil2016
TO,COMBDGTAWNewWH______STDKER_16,31.536,CommercialBuildingTransportation and WarehousingNewWater HeatingStandard EfficiencyKerosene2016
TO,COMBDGTAWNewWH______STDLFO_16,31.536,CommercialBuildingTransportation and WarehousingNewWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,COMBDGTAWNewWH______STDPRO_16,31.536,CommercialBuildingTransportation and WarehousingNewWater HeatingStandard EfficiencyPropane2016
TO,COMBDGTAWNewWH_________DHE_16,31.536,CommercialBuildingTransportation and WarehousingNewWater HeatingDistrict Heating2016
TO,COMBDGTAWNewSLLED___STDELC_16,1,CommercialBuildingTransportation and WarehousingNewStreet LightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,COMBDGICINewAM______STDELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewAuxiliary MotorsStandard EfficiencyElectricity2023
TO,COMBDGICINewAE______STDBMA_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewAuxiliary EquipmentStandard EfficiencyBiomass2023
TO,COMBDGICINewAE______STDELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewAuxiliary EquipmentStandard EfficiencyElectricity2023
TO,COMBDGICINewAE______STDNGA_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewAuxiliary EquipmentStandard EfficiencyNatural Gas2023
TO,COMBDGICINewAE______STDPRO_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewAuxiliary EquipmentStandard EfficiencyPropane2023
TO,COMBDGICINewLILED___HIGELC_23,1,CommercialBuildingInformation and Cultural IndustriesNewLightingLight Emitting DiodeHigh EfficiencyElectricity2023
TO,COMBDGICINewLIFLC___HIGELC_23,1,CommercialBuildingInformation and Cultural IndustriesNewLightingFluocompactHigh EfficiencyElectricity2023
TO,COMBDGICINewLIFLC___STDELC_23,1,CommercialBuildingInformation and Cultural IndustriesNewLightingFluocompactStandard EfficiencyElectricity2023
TO,COMBDGICINewLIFLUT5HIGELC_23,1,CommercialBuildingInformation and Cultural IndustriesNewLightingFluorescenteT5High EfficiencyElectricity2023
TO,COMBDGICINewLIFLUT8HIGELC_23,1,CommercialBuildingInformation and Cultural IndustriesNewLightingFluorescenteT8High EfficiencyElectricity2023
TO,COMBDGICINewLIFLUT5STDELC_23,1,CommercialBuildingInformation and Cultural IndustriesNewLightingFluorescenteT5Standard EfficiencyElectricity2023
TO,COMBDGICINewLIFLUT8STDELC_23,1,CommercialBuildingInformation and Cultural IndustriesNewLightingFluorescenteT8Standard EfficiencyElectricity2023
TO,COMBDGICINewLIHAL100WSTDELC_23,1,CommercialBuildingInformation and Cultural IndustriesNewLightingHalogen100WStandard EfficiencyElectricity2023
TO,COMBDGICINewLIINC100WSTDELC_23,1,CommercialBuildingInformation and Cultural IndustriesNewLightingIncandescent100WStandard EfficiencyElectricity2023
TO,COMBDGICINewLILED___ESRELC_23,1,CommercialBuildingInformation and Cultural IndustriesNewLightingLight Emitting DiodeEnergy StarElectricity2023
TO,COMBDGICINewLILED___STDELC_23,1,CommercialBuildingInformation and Cultural IndustriesNewLightingLight Emitting DiodeStandard EfficiencyElectricity2023
TO,COMBDGICINewSCCE___HIGELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace CoolingCentralHigh EfficiencyElectricity2023
TO,COMBDGICINewSCCE___ESRELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace CoolingCentralEnergy StarElectricity2023
TO,COMBDGICINewSCCE___STDELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace CoolingCentralStandard EfficiencyElectricity2023
TO,COMBDGICINewSCWA___HIGELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace CoolingWallHigh EfficiencyElectricity2023
TO,COMBDGICINewSCWA___ESRELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace CoolingWallEnergy StarElectricity2023
TO,COMBDGICINewSCWA___STDELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace CoolingWallStandard EfficiencyElectricity2023
TO,COMBDGICINewSCWD___HIGELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace CoolingWindowHigh EfficiencyElectricity2023
TO,COMBDGICINewSCWD___ESRELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace CoolingWindowEnergy StarElectricity2023
TO,COMBDGICINewSCWD___STDELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace CoolingWindowStandard EfficiencyElectricity2023
TO,COMBDGICINewSCCE___HIGNGA_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace CoolingCentralHigh EfficiencyNatural Gas2023
TO,COMBDGICINewSCCE___ESRNGA_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace CoolingCentralEnergy StarNatural Gas2023
TO,COMBDGICINewSCCE___STDNGA_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace CoolingCentralStandard EfficiencyNatural Gas2023
TO,COMBDGICINewSHFUR___STDELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingFurnaceStandard EfficiencyElectricity2023
TO,COMBDGICINewSHPLT500WSTDELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingPlinthe500WStandard EfficiencyElectricity2023
TO,COMBDGICINewSHPLT1000WSTDELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingPlinthe1000WStandard EfficiencyElectricity2023
TO,COMBDGICINewSHPLT1500WSTDELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingPlinthe1500WStandard EfficiencyElectricity2023
TO,COMBDGICINewSHFUR___HIGHFO_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingFurnaceHigh EfficiencyHeavy Fuel Oil2023
TO,COMBDGICINewSHFUR___STDHFO_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2023
TO,COMBDGICINewSHFURSMASTDHH2_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingFurnaceSmallStandard EfficiencyHydrogen2023
TO,COMBDGICINewSHFURMEDSTDHH2_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingFurnaceMediumStandard EfficiencyHydrogen2023
TO,COMBDGICINewSHFURLARSTDHH2_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingFurnaceLargeStandard EfficiencyHydrogen2023
TO,COMBDGICINewSHFUR___STDKER_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingFurnaceStandard EfficiencyKerosene2023
TO,COMBDGICINewSHFUR___HIGLFO_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingFurnaceHigh EfficiencyLight Fuel Oil2023
TO,COMBDGICINewSHFUR___STDLFO_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2023
TO,COMBDGICINewSHFUR___HIGPRO_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingFurnaceHigh EfficiencyPropane2023
TO,COMBDGICINewSHFUR___ESRPRO_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingFurnaceEnergy StarPropane2023
TO,COMBDGICINewSHFUR___STDPRO_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingFurnaceStandard EfficiencyPropane2023
TO,COMBDGICINewSHZTM___STDETHOS_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingZero Thermal MeasureStandard2023
TO,COMBDGICINewSHZTM___MEDETHOS_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingZero Thermal MeasureMedium2023
TO,COMBDGICINewSHZTM___HIGETHOS_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingZero Thermal MeasureHigh Efficiency2023
TO,COMBDGICINewWHSYS___STDBMA_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewWater HeatingSystemStandard EfficiencyBiomass2023
TO,COMBDGICINewWHHEP___HIGELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewWater HeatingHeat PumpHigh EfficiencyElectricity2023
TO,COMBDGICINewWHHEP___ESRELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewWater HeatingHeat PumpEnergy StarElectricity2023
TO,COMBDGICINewWHHEP___STDELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewWater HeatingHeat PumpStandard EfficiencyElectricity2023
TO,COMBDGICINewWHWTK___HIGELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewWater HeatingWith TankHigh EfficiencyElectricity2023
TO,COMBDGICINewWHWTK___STDELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewWater HeatingWith TankStandard EfficiencyElectricity2023
TO,COMBDGICINewWHSYS___STDHFO_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewWater HeatingSystemStandard EfficiencyHeavy Fuel Oil2023
TO,COMBDGICINewWHSYS___STDKER_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewWater HeatingSystemStandard EfficiencyKerosene2023
TO,COMBDGICINewWHSYS___STDLFO_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewWater HeatingSystemStandard EfficiencyLight Fuel Oil2023
TO,COMBDGICINewWHSYS___STDBWP_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewWater HeatingSystemStandard EfficiencyWood Pellet2023
TO,COMBDGICINewWHSYS___ESRPRO_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewWater HeatingSystemEnergy StarPropane2023
TO,COMBDGICINewSLLED___HIGELC_23,1,CommercialBuildingInformation and Cultural IndustriesNewStreet LightingLight Emitting DiodeHigh EfficiencyElectricity2023
TO,COMBDGICINewAM______STDELC_16,31.536,CommercialBuildingInformation and Cultural IndustriesNewAuxiliary MotorsStandard EfficiencyElectricity2016
TO,COMBDGICINewAE______STDELC_16,31.536,CommercialBuildingInformation and Cultural IndustriesNewAuxiliary EquipmentStandard EfficiencyElectricity2016
TO,COMBDGICINewAE______STDPRO_16,31.536,CommercialBuildingInformation and Cultural IndustriesNewAuxiliary EquipmentStandard EfficiencyPropane2016
TO,COMBDGICINewLIFLC___STDELC_16,1,CommercialBuildingInformation and Cultural IndustriesNewLightingFluocompactStandard EfficiencyElectricity2016
TO,COMBDGICINewLIFLU___STDELC_16,1,CommercialBuildingInformation and Cultural IndustriesNewLightingFluorescenteStandard EfficiencyElectricity2016
TO,COMBDGICINewLIHAL___STDELC_16,1,CommercialBuildingInformation and Cultural IndustriesNewLightingHalogenStandard EfficiencyElectricity2016
TO,COMBDGICINewLIINC___STDELC_16,1,CommercialBuildingInformation and Cultural IndustriesNewLightingIncandescentStandard EfficiencyElectricity2016
TO,COMBDGICINewLILED___STDELC_16,1,CommercialBuildingInformation and Cultural IndustriesNewLightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,COMBDGICINewSC______STDELC_16,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace CoolingStandard EfficiencyElectricity2016
TO,COMBDGICINewSC_________DCO_16,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace CoolingDistrict Cooling2016
TO,COMBDGICINewSHFUR___STDELC_16,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingFurnaceStandard EfficiencyElectricity2016
TO,COMBDGICINewSHHEP___STDELC_16,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingHeat PumpStandard EfficiencyElectricity2016
TO,COMBDGICINewSHPLT___STDELC_16,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingPlintheStandard EfficiencyElectricity2016
TO,COMBDGICINewSHFUR___STDHFO_16,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2016
TO,COMBDGICINewSHFUR___STDKER_16,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingFurnaceStandard EfficiencyKerosene2016
TO,COMBDGICINewSHFUR___STDLFO_16,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2016
TO,COMBDGICINewSHFUR___STDPRO_16,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingFurnaceStandard EfficiencyPropane2016
TO,COMBDGICINewSH_________DHE_16,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingDistrict Heating2016
TO,COMBDGICINewWH______STDELC_16,31.536,CommercialBuildingInformation and Cultural IndustriesNewWater HeatingStandard EfficiencyElectricity2016
TO,COMBDGICINewWH______STDHFO_16,31.536,CommercialBuildingInformation and Cultural IndustriesNewWater HeatingStandard EfficiencyHeavy Fuel Oil2016
TO,COMBDGICINewWH______STDKER_16,31.536,CommercialBuildingInformation and Cultural IndustriesNewWater HeatingStandard EfficiencyKerosene2016
TO,COMBDGICINewWH______STDLFO_16,31.536,CommercialBuildingInformation and Cultural IndustriesNewWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,COMBDGICINewWH______STDPRO_16,31.536,CommercialBuildingInformation and Cultural IndustriesNewWater HeatingStandard EfficiencyPropane2016
TO,COMBDGICINewWH_________DHE_16,31.536,CommercialBuildingInformation and Cultural IndustriesNewWater HeatingDistrict Heating2016
TO,COMBDGICINewSLLED___STDELC_16,1,CommercialBuildingInformation and Cultural IndustriesNewStreet LightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,COMBDGOFFNewAM______STDELC_23,31.536,CommercialBuildingOfficesNewAuxiliary MotorsStandard EfficiencyElectricity2023
