"Discounted and Undiscounted Investment and fixed Costs for building sector by end use, per vintage. (k CAD 2016)"
vintage,sector,Cost_type,Cost,EndUse,Tech_type_1,Tech_type_2,Efficiency,Energy_cat,Costs
2030,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,___,___,___,District Heating,0.0
2030,Commercial Building,InvestmentCosts,Undiscounted,Street Lighting,Light Emitting Diode,___,High,Electricity,86358.99186115316
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,Heat Pump,___,Energy Star,Electricity,232.95208205870222
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,Heat Pump,___,High,Electricity,239.23215450773654
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,Heat Pump,___,Standard,Electricity,234.20208774703673
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,443.48181470362914
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,113787.44221763275
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,System,___,Energy Star,Propane,137.16746206295207
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,System,___,Standard,Heavy Fuel Oil,115.11221712696664
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,System,___,Standard,Kerosene,116.54735722835333
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,System,___,Standard,Light Fuel Oil,121.51549905292248
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,With Tank,___,Energy Star,Natural Gas,9798.055191596735
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,With Tank,___,High,Electricity,193.9486243427801
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,With Tank,___,High,Natural Gas,19067.031738573205
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,With Tank,___,Standard,Electricity,208.30324154921445
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,With Tank,___,Standard,Natural Gas,178.22389966037696
2030,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,___,___,___,District Heating,0.0
2030,Industrial Building,InvestmentCosts,Discounted,Industrial Processes,Self produced,Retrofit,,ETHOS,37.30894966555464
2030,Industrial Building,InvestmentCosts,Discounted,Industrial Processes,Self produced,___,,Waste Heat,0.0
2030,Industrial Building,InvestmentCosts,Discounted,Lighting,Self produced,Retrofit,,ETHOS,0.0
2030,Industrial Building,InvestmentCosts,Discounted,Space Cooling,Self produced,Retrofit,,ETHOS,23.68217653627077
2030,Industrial Building,InvestmentCosts,Discounted,Space Heating,Self produced,Retrofit,,ETHOS,25.283037428198167
2030,Industrial Building,InvestmentCosts,Discounted,Water Heating,Self produced,Retrofit,,ETHOS,27.4247553135982
2030,Industrial Building,InvestmentCosts,Undiscounted,Industrial Processes,Self produced,Retrofit,,ETHOS,49.59666504763261
2030,Industrial Building,InvestmentCosts,Undiscounted,Industrial Processes,Self produced,___,,Waste Heat,0.0
2030,Industrial Building,InvestmentCosts,Undiscounted,Lighting,Self produced,Retrofit,,ETHOS,0.0
2030,Industrial Building,InvestmentCosts,Undiscounted,Space Cooling,Self produced,Retrofit,,ETHOS,31.481909509576234
2030,Industrial Building,InvestmentCosts,Undiscounted,Space Heating,Self produced,Retrofit,,ETHOS,33.61001448590262
2030,Industrial Building,InvestmentCosts,Undiscounted,Water Heating,Self produced,Retrofit,,ETHOS,36.457107892200746
2030,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Biomass,0.1969422066460536
2030,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Electricity,3444.701020818934
2030,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Natural Gas,45.92939656101026
2030,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Propane,6.880125136015716
2030,Public Building,FixedCosts,Discounted,Auxiliary Motors,___,___,Standard,Electricity,624.434458889723
2030,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Energy Star,Electricity,27.526997725838424
2030,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Energy Star,Natural Gas,3.7289285190925376
2030,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,High,Electricity,29.530663841686028
2030,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,High,Natural Gas,3.5545403399924056
2030,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Electricity,22.31680748461914
2030,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Natural Gas,3.8461543221654715
2030,Public Building,FixedCosts,Discounted,Space Cooling,___,___,___,District Cooling,111.06089706927025
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,Large,Standard,Hydrogen,0.6613895947477517
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,Medium,Standard,Hydrogen,0.5254997037650186
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,Small,Standard,Hydrogen,0.6451468197478052
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Natural Gas,34.78230494351864
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Propane,7.0474656552443165
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,16.691626930538824
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Light Fuel Oil,30.447414973855242
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,61.009994876743185
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Propane,6.393315189628469
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Electricity,16.020373094087045
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,16.978995078257853
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,17.105571245391015
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,21.392174345503662
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Natural Gas,32.13176934650689
2030,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Propane,7.0116217050744325
2030,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Electricity,51.672704623433134
2030,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,16.526074168722975
2030,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Electricity,18525.17990995472
2030,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Geothermal,15.101195584685943
2030,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,16.259334562255795
2030,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Geothermal,20.334962557463648
2030,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Natural Gas,20.711341261869983
2030,Public Building,FixedCosts,Discounted,Space Heating,___,___,___,District Heating,224.34349716093624
2030,Public Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Energy Star,Electricity,0.47683421920685654
2030,Public Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,High,Electricity,0.36412284519912125
2030,Public Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Standard,Electricity,0.4607384387126184
2030,Public Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,1.763518694272671
2030,Public Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,428.98112365704594
2030,Public Building,FixedCosts,Discounted,Water Heating,System,___,Energy Star,Propane,9.277663045313426
2030,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Biomass,0.07670024804700297
2030,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Wood Pellet,0.22711070207246917
2030,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Heavy Fuel Oil,9.417296072513004
2030,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Kerosene,9.450256237372754
2030,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Light Fuel Oil,10.314778464019634
2030,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,Energy Star,Natural Gas,9.57515875610329
2030,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,High,Electricity,1.9974143750122881
2030,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,High,Natural Gas,10.417210824371733
2030,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,Standard,Electricity,3.143379953933722
2030,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,Standard,Natural Gas,7.799970880065752
2030,Public Building,FixedCosts,Discounted,Water Heating,___,___,___,District Heating,113.30371542807823
2030,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Biomass,0.33904969857737843
2030,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Electricity,5930.292255214003
2030,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Natural Gas,79.07064882155089
2030,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Propane,11.844613672543701
2030,Public Building,FixedCosts,Undiscounted,Auxiliary Motors,___,___,Standard,Electricity,1075.0073266335637
2030,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Electricity,52.90559809884466
2030,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Natural Gas,6.880658847866024
2030,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,High,Electricity,56.75655036414762
2030,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,High,Natural Gas,6.558875911737075
2030,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Electricity,42.891856910435635
2030,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Natural Gas,7.096965155423851
2030,Public Building,FixedCosts,Undiscounted,Space Cooling,___,___,___,District Cooling,222.18778726142773
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,Large,Standard,Hydrogen,1.1709132344019064
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,Medium,Standard,Hydrogen,0.9303360117835197
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,Small,Standard,Hydrogen,1.1421572933319486
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Natural Gas,69.58527776371587
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Propane,14.099118961401805
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,33.39317213669294
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Light Fuel Oil,60.91292200396961
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,122.05624229777061
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Propane,12.790429329617501
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Electricity,32.0502656003002
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,33.96807918819355
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,34.22130673485931
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,42.79706006312533
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Natural Gas,64.28263160383139
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Propane,14.027409762348716
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Electricity,97.97973886073773
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,30.49408908411742
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,High,Electricity,35126.713477707504
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,High,Geothermal,27.86488785749398
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,30.83030714317863
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Geothermal,37.52229073999161
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Natural Gas,38.21678875714642
2030,Public Building,FixedCosts,Undiscounted,Space Heating,___,___,___,District Heating,448.8203007183431
2030,Public Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,Energy Star,Electricity,0.8559709336528256
2030,Public Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,High,Electricity,0.6536413688762657
2030,Public Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,Standard,Electricity,0.8270772014025671
2030,Public Building,FixedCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,3.5280852830696636
2030,Public Building,FixedCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,858.2171507477655
2030,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Energy Star,Propane,16.65444630258
2030,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Biomass,0.13768555252054027
2030,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Wood Pellet,0.4076891965070715
2030,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Heavy Fuel Oil,16.905103255974826
2030,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Kerosene,16.96427045067675
2030,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Light Fuel Oil,18.516184863902883
2030,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Energy Star,Natural Gas,17.18848448831692
2030,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,High,Electricity,3.5855829523198337
2030,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,High,Natural Gas,18.700062445660098
2030,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Standard,Electricity,5.642719766357604
2030,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Standard,Natural Gas,14.00182303984011
2030,Public Building,FixedCosts,Undiscounted,Water Heating,___,___,___,District Heating,226.674756676613
2030,Public Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Biomass,1.5302950058673779
2030,Public Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Electricity,13383.136247526918
2030,Public Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Natural Gas,178.44200940160616
2030,Public Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Propane,26.730230443466084
2030,Public Building,InvestmentCosts,Discounted,Auxiliary Motors,___,___,Standard,Electricity,2426.0135757689536
2030,Public Building,InvestmentCosts,Discounted,Lighting,Fluocompact,___,High,Electricity,31.452195241054035
2030,Public Building,InvestmentCosts,Discounted,Lighting,Fluocompact,___,Standard,Electricity,30.89903523444904
2030,Public Building,InvestmentCosts,Discounted,Lighting,Fluorescent,T5,High,Electricity,8178.71743081895
2030,Public Building,InvestmentCosts,Discounted,Lighting,Fluorescent,T5,Standard,Electricity,268.7574704492861
2030,Public Building,InvestmentCosts,Discounted,Lighting,Fluorescent,T8,High,Electricity,76.27673737872024
2030,Public Building,InvestmentCosts,Discounted,Lighting,Fluorescent,T8,Standard,Electricity,71.04355596584597
2030,Public Building,InvestmentCosts,Discounted,Lighting,Halogen,100W,Standard,Electricity,23.96499521997474
